"fed_2012","cog2","LIBELLE","age","sex","licences","value.pop","ratio","lib_federation","id"
218,"44109","NANTES","60_74","f",18,16920,1.06382978723404,"Fédération Française de cyclotourisme",1174
218,"44109","NANTES","75_99","h",18,7393,2.43473556066549,"Fédération Française de cyclotourisme",1175
218,"44109","NANTES","60_74","h",96,12316,7.79473855147775,"Fédération Française de cyclotourisme",1176
218,"44109","NANTES","45_59","h",78,22614,3.44919076678164,"Fédération Française de cyclotourisme",1177
218,"44109","NANTES","75_99","all",20,22648,0.883080183680678,"Fédération Française de cyclotourisme",1178
218,"44109","NANTES","75_99","f",2,15255,0.131104555883317,"Fédération Française de cyclotourisme",1179
218,"44109","NANTES","15_19","all",3,21451,0.139853619877861,"Fédération Française de cyclotourisme",1180
218,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de cyclotourisme",1181
218,"44109","NANTES","20_29","all",5,61559,0.0812228918598418,"Fédération Française de cyclotourisme",1182
218,"44109","NANTES","all","f",33,150160,0.21976558337773,"Fédération Française de cyclotourisme",1183
218,"44109","NANTES","30_44","all",33,56868,0.580291200675248,"Fédération Française de cyclotourisme",1184
218,"44109","NANTES","30_44","f",4,27534,0.145274932810344,"Fédération Française de cyclotourisme",1185
218,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de cyclotourisme",1186
218,"44109","NANTES","all","all",266,284959,0.933467621657853,"Fédération Française de cyclotourisme",1187
218,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de cyclotourisme",1188
218,"44109","NANTES","20_29","h",5,30378,0.164592797419185,"Fédération Française de cyclotourisme",1189
218,"44109","NANTES","all","h",233,134799,1.72849946958063,"Fédération Française de cyclotourisme",1190
218,"44109","NANTES","30_44","h",29,29334,0.988613895138747,"Fédération Française de cyclotourisme",1191
218,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de cyclotourisme",1192
218,"44109","NANTES","5_9","h",1,7228,0.138350857775318,"Fédération Française de cyclotourisme",1193
218,"44109","NANTES","10_14","all",3,13768,0.217896571760604,"Fédération Française de cyclotourisme",1194
218,"44109","NANTES","5_9","all",1,14424,0.0693288962839712,"Fédération Française de cyclotourisme",1195
218,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de cyclotourisme",1196
218,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de cyclotourisme",1197
218,"44109","NANTES","15_19","h",2,10134,0.197355437142293,"Fédération Française de cyclotourisme",1198
218,"44109","NANTES","10_14","h",3,6932,0.432775533756492,"Fédération Française de cyclotourisme",1199
218,"44109","NANTES","15_19","f",1,11317,0.0883626402756914,"Fédération Française de cyclotourisme",1200
219,"44109","NANTES","45_59","f",4,25920,0.154320987654321,"Fédération Française de danse",1201
219,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de danse",1202
219,"44109","NANTES","45_59","all",7,48534,0.144228788066098,"Fédération Française de danse",1203
219,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de danse",1204
219,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de danse",1205
219,"44109","NANTES","5_9","f",18,7196,2.50138966092273,"Fédération Française de danse",1206
219,"44109","NANTES","60_74","f",4,16920,0.236406619385343,"Fédération Française de danse",1207
219,"44109","NANTES","30_44","h",1,29334,0.0340901343151292,"Fédération Française de danse",1208
219,"44109","NANTES","5_9","all",19,14424,1.31724902939545,"Fédération Française de danse",1209
219,"44109","NANTES","all","f",44,150160,0.293020777836974,"Fédération Française de danse",1210
219,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française de danse",1211
219,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française de danse",1212
219,"44109","NANTES","20_29","f",2,31181,0.0641416247073538,"Fédération Française de danse",1213
219,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de danse",1214
219,"44109","NANTES","5_9","h",1,7228,0.138350857775318,"Fédération Française de danse",1215
219,"44109","NANTES","20_29","all",2,61559,0.0324891567439367,"Fédération Française de danse",1216
219,"44109","NANTES","all","all",49,284959,0.171954561884341,"Fédération Française de danse",1217
219,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française de danse",1218
219,"44109","NANTES","10_14","f",9,6837,1.31636682755595,"Fédération Française de danse",1219
219,"44109","NANTES","45_59","h",3,22614,0.132661183337755,"Fédération Française de danse",1220
219,"44109","NANTES","0_4","f",2,8001,0.249968753905762,"Fédération Française de danse",1221
219,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française de danse",1222
219,"44109","NANTES","60_74","all",4,29235,0.136822302035232,"Fédération Française de danse",1223
219,"44109","NANTES","30_44","all",6,56868,0.105507491031863,"Fédération Française de danse",1224
219,"44109","NANTES","all","h",5,134799,0.0370922632957218,"Fédération Française de danse",1225
219,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française de danse",1226
219,"44109","NANTES","0_4","all",2,16471,0.121425535790177,"Fédération Française de danse",1227
219,"44109","NANTES","10_14","all",9,13768,0.653689715281813,"Fédération Française de danse",1228
219,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française de danse",1229
219,"44109","NANTES","30_44","f",5,27534,0.181593666012929,"Fédération Française de danse",1230
221,"44109","NANTES","20_29","all",114,61559,1.85188193440439,"Fédération Française d'études et sports sous-marins",1231
221,"44109","NANTES","60_74","f",7,16920,0.41371158392435,"Fédération Française d'études et sports sous-marins",1232
221,"44109","NANTES","75_99","all",1,22648,0.0441540091840339,"Fédération Française d'études et sports sous-marins",1233
221,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française d'études et sports sous-marins",1234
221,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française d'études et sports sous-marins",1235
221,"44109","NANTES","45_59","f",40,25920,1.54320987654321,"Fédération Française d'études et sports sous-marins",1236
221,"44109","NANTES","10_14","f",3,6837,0.438788942518649,"Fédération Française d'études et sports sous-marins",1237
221,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française d'études et sports sous-marins",1238
221,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française d'études et sports sous-marins",1239
221,"44109","NANTES","all","h",406,134799,3.01189177961261,"Fédération Française d'études et sports sous-marins",1240
221,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française d'études et sports sous-marins",1241
221,"44109","NANTES","all","f",200,150160,1.3319126265317,"Fédération Française d'études et sports sous-marins",1242
221,"44109","NANTES","45_59","all",164,48534,3.37907446326287,"Fédération Française d'études et sports sous-marins",1243
221,"44109","NANTES","10_14","all",10,13768,0.726321905868681,"Fédération Française d'études et sports sous-marins",1244
221,"44109","NANTES","15_19","all",42,21451,1.95795067829006,"Fédération Française d'études et sports sous-marins",1245
221,"44109","NANTES","75_99","h",1,7393,0.135263086703639,"Fédération Française d'études et sports sous-marins",1246
221,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française d'études et sports sous-marins",1247
221,"44109","NANTES","60_74","all",29,29235,0.99196168975543,"Fédération Française d'études et sports sous-marins",1248
221,"44109","NANTES","30_44","f",77,27534,2.79654245659911,"Fédération Française d'études et sports sous-marins",1249
221,"44109","NANTES","15_19","f",21,11317,1.85561544578952,"Fédération Française d'études et sports sous-marins",1250
221,"44109","NANTES","all","all",605,284959,2.12311244775564,"Fédération Française d'études et sports sous-marins",1251
221,"44109","NANTES","30_44","all",245,56868,4.30822255046775,"Fédération Française d'études et sports sous-marins",1252
221,"44109","NANTES","10_14","h",7,6932,1.00980957876515,"Fédération Française d'études et sports sous-marins",1253
221,"44109","NANTES","30_44","h",168,29334,5.72714256494171,"Fédération Française d'études et sports sous-marins",1254
221,"44109","NANTES","45_59","h",125,22614,5.52754930573981,"Fédération Française d'études et sports sous-marins",1255
221,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française d'études et sports sous-marins",1256
221,"44109","NANTES","60_74","h",22,12316,1.78629425138032,"Fédération Française d'études et sports sous-marins",1257
221,"44109","NANTES","20_29","f",52,31181,1.6676822423912,"Fédération Française d'études et sports sous-marins",1258
221,"44109","NANTES","15_19","h",20,10134,1.97355437142293,"Fédération Française d'études et sports sous-marins",1259
221,"44109","NANTES","20_29","h",62,30378,2.04095068799789,"Fédération Française d'études et sports sous-marins",1260
222,"44109","NANTES","45_59","all",0,48534,0,"Fédération Française de football américain",1261
222,"44109","NANTES","all","f",11,150160,0.0732551944592435,"Fédération Française de football américain",1262
222,"44109","NANTES","20_29","all",47,61559,0.763495183482513,"Fédération Française de football américain",1263
222,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française de football américain",1264
222,"44109","NANTES","15_19","f",7,11317,0.61853848192984,"Fédération Française de football américain",1265
222,"44109","NANTES","20_29","f",2,31181,0.0641416247073538,"Fédération Française de football américain",1266
222,"44109","NANTES","all","h",104,134799,0.771519076551013,"Fédération Française de football américain",1267
222,"44109","NANTES","10_14","all",8,13768,0.581057524694945,"Fédération Française de football américain",1268
222,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de football américain",1269
222,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de football américain",1270
222,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de football américain",1271
222,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de football américain",1272
222,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de football américain",1273
222,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française de football américain",1274
222,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de football américain",1275
222,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de football américain",1276
222,"44109","NANTES","15_19","all",54,21451,2.5173651578015,"Fédération Française de football américain",1277
222,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française de football américain",1278
222,"44109","NANTES","10_14","h",6,6932,0.865551067512983,"Fédération Française de football américain",1279
222,"44109","NANTES","30_44","all",6,56868,0.105507491031863,"Fédération Française de football américain",1280
222,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de football américain",1281
222,"44109","NANTES","30_44","h",6,29334,0.204540805890775,"Fédération Française de football américain",1282
222,"44109","NANTES","45_59","h",0,22614,0,"Fédération Française de football américain",1283
222,"44109","NANTES","10_14","f",2,6837,0.292525961679099,"Fédération Française de football américain",1284
222,"44109","NANTES","15_19","h",47,10134,4.63785277284389,"Fédération Française de football américain",1285
222,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française de football américain",1286
222,"44109","NANTES","all","all",115,284959,0.40356682891223,"Fédération Française de football américain",1287
222,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de football américain",1288
222,"44109","NANTES","20_29","h",45,30378,1.48133517677266,"Fédération Française de football américain",1289
222,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française de football américain",1290
224,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de giraviation",1291
224,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de giraviation",1292
224,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de giraviation",1293
224,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française de giraviation",1294
224,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de giraviation",1295
224,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française de giraviation",1296
224,"44109","NANTES","45_59","all",1,48534,0.0206041125808711,"Fédération Française de giraviation",1297
224,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française de giraviation",1298
224,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de giraviation",1299
224,"44109","NANTES","30_44","h",0,29334,0,"Fédération Française de giraviation",1300
224,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française de giraviation",1301
224,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française de giraviation",1302
224,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française de giraviation",1303
224,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de giraviation",1304
224,"44109","NANTES","all","h",1,134799,0.00741845265914436,"Fédération Française de giraviation",1305
224,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de giraviation",1306
224,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française de giraviation",1307
224,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de giraviation",1308
224,"44109","NANTES","45_59","h",1,22614,0.0442203944459185,"Fédération Française de giraviation",1309
224,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française de giraviation",1310
224,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française de giraviation",1311
224,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de giraviation",1312
224,"44109","NANTES","all","f",0,150160,0,"Fédération Française de giraviation",1313
224,"44109","NANTES","all","all",1,284959,0.00350927677314982,"Fédération Française de giraviation",1314
224,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française de giraviation",1315
224,"44109","NANTES","30_44","all",0,56868,0,"Fédération Française de giraviation",1316
224,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de giraviation",1317
224,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française de giraviation",1318
224,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de giraviation",1319
224,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de giraviation",1320
229,"44109","NANTES","0_4","h",1,8470,0.118063754427391,"Fédération Française de karaté et disciplines associées",1321
229,"44109","NANTES","45_59","f",12,25920,0.462962962962963,"Fédération Française de karaté et disciplines associées",1322
229,"44109","NANTES","all","h",375,134799,2.78191974717913,"Fédération Française de karaté et disciplines associées",1323
229,"44109","NANTES","15_19","f",15,11317,1.32543960413537,"Fédération Française de karaté et disciplines associées",1324
229,"44109","NANTES","5_9","h",36,7228,4.98063087991146,"Fédération Française de karaté et disciplines associées",1325
229,"44109","NANTES","60_74","all",8,29235,0.273644604070463,"Fédération Française de karaté et disciplines associées",1326
229,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de karaté et disciplines associées",1327
229,"44109","NANTES","30_44","h",90,29334,3.06811208836163,"Fédération Française de karaté et disciplines associées",1328
229,"44109","NANTES","75_99","h",2,7393,0.270526173407277,"Fédération Française de karaté et disciplines associées",1329
229,"44109","NANTES","30_44","all",121,56868,2.12773440247591,"Fédération Française de karaté et disciplines associées",1330
229,"44109","NANTES","60_74","f",1,16920,0.0591016548463357,"Fédération Française de karaté et disciplines associées",1331
229,"44109","NANTES","45_59","all",69,48534,1.42168376808011,"Fédération Française de karaté et disciplines associées",1332
229,"44109","NANTES","5_9","f",10,7196,1.38966092273485,"Fédération Française de karaté et disciplines associées",1333
229,"44109","NANTES","10_14","f",28,6837,4.09536346350739,"Fédération Française de karaté et disciplines associées",1334
229,"44109","NANTES","20_29","all",114,61559,1.85188193440439,"Fédération Française de karaté et disciplines associées",1335
229,"44109","NANTES","60_74","h",7,12316,0.568366352711919,"Fédération Française de karaté et disciplines associées",1336
229,"44109","NANTES","45_59","h",57,22614,2.52056248341735,"Fédération Française de karaté et disciplines associées",1337
229,"44109","NANTES","20_29","f",44,31181,1.41111574356178,"Fédération Française de karaté et disciplines associées",1338
229,"44109","NANTES","15_19","all",58,21451,2.70383665097198,"Fédération Française de karaté et disciplines associées",1339
229,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de karaté et disciplines associées",1340
229,"44109","NANTES","all","all",518,284959,1.81780536849161,"Fédération Française de karaté et disciplines associées",1341
229,"44109","NANTES","30_44","f",31,27534,1.12588072928016,"Fédération Française de karaté et disciplines associées",1342
229,"44109","NANTES","10_14","h",70,6932,10.0980957876515,"Fédération Française de karaté et disciplines associées",1343
229,"44109","NANTES","10_14","all",98,13768,7.11795467751307,"Fédération Française de karaté et disciplines associées",1344
229,"44109","NANTES","20_29","h",70,30378,2.30429916386859,"Fédération Française de karaté et disciplines associées",1345
229,"44109","NANTES","all","f",143,150160,0.952317527970165,"Fédération Française de karaté et disciplines associées",1346
229,"44109","NANTES","0_4","all",1,16471,0.0607127678950883,"Fédération Française de karaté et disciplines associées",1347
229,"44109","NANTES","15_19","h",42,10134,4.14446417998816,"Fédération Française de karaté et disciplines associées",1348
229,"44109","NANTES","5_9","all",47,14424,3.25845812534664,"Fédération Française de karaté et disciplines associées",1349
229,"44109","NANTES","75_99","all",2,22648,0.0883080183680678,"Fédération Française de karaté et disciplines associées",1350
232,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de la montagne et de l'escalade",1351
232,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de la montagne et de l'escalade",1352
232,"44109","NANTES","75_99","f",1,15255,0.0655522779416585,"Fédération Française de la montagne et de l'escalade",1353
232,"44109","NANTES","60_74","f",1,16920,0.0591016548463357,"Fédération Française de la montagne et de l'escalade",1354
232,"44109","NANTES","5_9","h",25,7228,3.45877144438296,"Fédération Française de la montagne et de l'escalade",1355
232,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de la montagne et de l'escalade",1356
232,"44109","NANTES","all","f",119,150160,0.792488012786361,"Fédération Française de la montagne et de l'escalade",1357
232,"44109","NANTES","all","all",287,284959,1.007162433894,"Fédération Française de la montagne et de l'escalade",1358
232,"44109","NANTES","20_29","f",19,31181,0.609345434719861,"Fédération Française de la montagne et de l'escalade",1359
232,"44109","NANTES","10_14","h",31,6932,4.47201384881708,"Fédération Française de la montagne et de l'escalade",1360
232,"44109","NANTES","10_14","f",24,6837,3.51031154014919,"Fédération Française de la montagne et de l'escalade",1361
232,"44109","NANTES","5_9","f",16,7196,2.22345747637576,"Fédération Française de la montagne et de l'escalade",1362
232,"44109","NANTES","75_99","all",1,22648,0.0441540091840339,"Fédération Française de la montagne et de l'escalade",1363
232,"44109","NANTES","all","h",168,134799,1.24630004673625,"Fédération Française de la montagne et de l'escalade",1364
232,"44109","NANTES","45_59","f",6,25920,0.231481481481481,"Fédération Française de la montagne et de l'escalade",1365
232,"44109","NANTES","20_29","h",42,30378,1.38257949832115,"Fédération Française de la montagne et de l'escalade",1366
232,"44109","NANTES","45_59","all",17,48534,0.350269913874809,"Fédération Française de la montagne et de l'escalade",1367
232,"44109","NANTES","20_29","all",61,61559,0.99091928069007,"Fédération Française de la montagne et de l'escalade",1368
232,"44109","NANTES","30_44","f",32,27534,1.16219946248275,"Fédération Française de la montagne et de l'escalade",1369
232,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française de la montagne et de l'escalade",1370
232,"44109","NANTES","30_44","all",65,56868,1.14299781951185,"Fédération Française de la montagne et de l'escalade",1371
232,"44109","NANTES","45_59","h",11,22614,0.486424338905103,"Fédération Française de la montagne et de l'escalade",1372
232,"44109","NANTES","15_19","f",19,11317,1.67889016523814,"Fédération Française de la montagne et de l'escalade",1373
232,"44109","NANTES","15_19","h",25,10134,2.46694296427867,"Fédération Française de la montagne et de l'escalade",1374
232,"44109","NANTES","60_74","all",1,29235,0.0342055755088079,"Fédération Française de la montagne et de l'escalade",1375
232,"44109","NANTES","10_14","all",55,13768,3.99477048227775,"Fédération Française de la montagne et de l'escalade",1376
232,"44109","NANTES","30_44","h",33,29334,1.12497443239926,"Fédération Française de la montagne et de l'escalade",1377
232,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de la montagne et de l'escalade",1378
232,"44109","NANTES","5_9","all",41,14424,2.84248474764282,"Fédération Française de la montagne et de l'escalade",1379
232,"44109","NANTES","15_19","all",44,21451,2.0511864248753,"Fédération Française de la montagne et de l'escalade",1380
233,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de motocyclisme",1381
233,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de motocyclisme",1382
233,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de motocyclisme",1383
233,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de motocyclisme",1384
233,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de motocyclisme",1385
233,"44109","NANTES","all","all",53,284959,0.185991668976941,"Fédération Française de motocyclisme",1386
233,"44109","NANTES","20_29","f",1,31181,0.0320708123536769,"Fédération Française de motocyclisme",1387
233,"44109","NANTES","10_14","h",2,6932,0.288517022504328,"Fédération Française de motocyclisme",1388
233,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de motocyclisme",1389
233,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de motocyclisme",1390
233,"44109","NANTES","30_44","all",18,56868,0.31652247309559,"Fédération Française de motocyclisme",1391
233,"44109","NANTES","all","h",51,134799,0.378341085616362,"Fédération Française de motocyclisme",1392
233,"44109","NANTES","20_29","h",16,30378,0.526696951741392,"Fédération Française de motocyclisme",1393
233,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de motocyclisme",1394
233,"44109","NANTES","45_59","all",13,48534,0.267853463551325,"Fédération Française de motocyclisme",1395
233,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française de motocyclisme",1396
233,"44109","NANTES","20_29","all",17,61559,0.276157832323462,"Fédération Française de motocyclisme",1397
233,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de motocyclisme",1398
233,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française de motocyclisme",1399
233,"44109","NANTES","all","f",2,150160,0.013319126265317,"Fédération Française de motocyclisme",1400
233,"44109","NANTES","15_19","h",1,10134,0.0986777185711466,"Fédération Française de motocyclisme",1401
233,"44109","NANTES","45_59","f",1,25920,0.0385802469135802,"Fédération Française de motocyclisme",1402
233,"44109","NANTES","60_74","all",1,29235,0.0342055755088079,"Fédération Française de motocyclisme",1403
233,"44109","NANTES","45_59","h",12,22614,0.530644733351021,"Fédération Française de motocyclisme",1404
233,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de motocyclisme",1405
233,"44109","NANTES","10_14","all",2,13768,0.145264381173736,"Fédération Française de motocyclisme",1406
233,"44109","NANTES","60_74","h",1,12316,0.0811951932445599,"Fédération Française de motocyclisme",1407
233,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de motocyclisme",1408
233,"44109","NANTES","15_19","all",1,21451,0.0466178732926204,"Fédération Française de motocyclisme",1409
233,"44109","NANTES","30_44","h",18,29334,0.613622417672326,"Fédération Française de motocyclisme",1410
234,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française motonautique",1411
234,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française motonautique",1412
234,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française motonautique",1413
234,"44109","NANTES","all","all",3,284959,0.0105278303194495,"Fédération Française motonautique",1414
234,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française motonautique",1415
234,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française motonautique",1416
234,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française motonautique",1417
234,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française motonautique",1418
234,"44109","NANTES","all","h",3,134799,0.0222553579774331,"Fédération Française motonautique",1419
234,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française motonautique",1420
234,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française motonautique",1421
234,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française motonautique",1422
234,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française motonautique",1423
234,"44109","NANTES","45_59","all",1,48534,0.0206041125808711,"Fédération Française motonautique",1424
234,"44109","NANTES","30_44","all",1,56868,0.0175845818386439,"Fédération Française motonautique",1425
234,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française motonautique",1426
234,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française motonautique",1427
234,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française motonautique",1428
234,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française motonautique",1429
234,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française motonautique",1430
234,"44109","NANTES","all","f",0,150160,0,"Fédération Française motonautique",1431
234,"44109","NANTES","45_59","h",1,22614,0.0442203944459185,"Fédération Française motonautique",1432
234,"44109","NANTES","20_29","h",0,30378,0,"Fédération Française motonautique",1433
234,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française motonautique",1434
234,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française motonautique",1435
234,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française motonautique",1436
234,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française motonautique",1437
234,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française motonautique",1438
234,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française motonautique",1439
234,"44109","NANTES","30_44","h",1,29334,0.0340901343151292,"Fédération Française motonautique",1440
237,"44109","NANTES","20_29","f",1,31181,0.0320708123536769,"Fédération Française de parachutisme",1441
237,"44109","NANTES","30_44","f",8,27534,0.290549865620687,"Fédération Française de parachutisme",1442
237,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française de parachutisme",1443
237,"44109","NANTES","all","all",59,284959,0.207047329615839,"Fédération Française de parachutisme",1444
237,"44109","NANTES","15_19","f",1,11317,0.0883626402756914,"Fédération Française de parachutisme",1445
237,"44109","NANTES","all","h",49,134799,0.363504180298073,"Fédération Française de parachutisme",1446
237,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de parachutisme",1447
237,"44109","NANTES","30_44","h",19,29334,0.647712551987455,"Fédération Française de parachutisme",1448
237,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de parachutisme",1449
237,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française de parachutisme",1450
237,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française de parachutisme",1451
237,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de parachutisme",1452
237,"44109","NANTES","all","f",10,150160,0.066595631326585,"Fédération Française de parachutisme",1453
237,"44109","NANTES","15_19","h",12,10134,1.18413262285376,"Fédération Française de parachutisme",1454
237,"44109","NANTES","30_44","all",27,56868,0.474783709643385,"Fédération Française de parachutisme",1455
237,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française de parachutisme",1456
237,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de parachutisme",1457
237,"44109","NANTES","75_99","all",1,22648,0.0441540091840339,"Fédération Française de parachutisme",1458
237,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française de parachutisme",1459
237,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française de parachutisme",1460
237,"44109","NANTES","45_59","h",4,22614,0.176881577783674,"Fédération Française de parachutisme",1461
237,"44109","NANTES","20_29","h",13,30378,0.427941273289881,"Fédération Française de parachutisme",1462
237,"44109","NANTES","45_59","all",4,48534,0.0824164503234846,"Fédération Française de parachutisme",1463
237,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française de parachutisme",1464
237,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française de parachutisme",1465
237,"44109","NANTES","60_74","all",0,29235,0,"Fédération Française de parachutisme",1466
237,"44109","NANTES","15_19","all",13,21451,0.606032352804065,"Fédération Française de parachutisme",1467
237,"44109","NANTES","75_99","h",1,7393,0.135263086703639,"Fédération Française de parachutisme",1468
237,"44109","NANTES","20_29","all",14,61559,0.227424097207557,"Fédération Française de parachutisme",1469
237,"44109","NANTES","60_74","h",0,12316,0,"Fédération Française de parachutisme",1470
238,"44109","NANTES","15_19","h",1,10134,0.0986777185711466,"Fédération Française de pêche sportive au coup",1471
238,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française de pêche sportive au coup",1472
238,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de pêche sportive au coup",1473
238,"44109","NANTES","all","h",16,134799,0.11869524254631,"Fédération Française de pêche sportive au coup",1474
238,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française de pêche sportive au coup",1475
238,"44109","NANTES","all","all",16,284959,0.0561484283703971,"Fédération Française de pêche sportive au coup",1476
238,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française de pêche sportive au coup",1477
238,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de pêche sportive au coup",1478
238,"44109","NANTES","30_44","h",4,29334,0.136360537260517,"Fédération Française de pêche sportive au coup",1479
